SEASON,STATISTIC,PEARSON_CORRELATION,PEARSON_CORRELATION_ABS,SPEARMAN_CORRELATION,SPEARMAN_CORRELATION_ABS,PEARSON_CORRELATION_RANK,SPEARMAN_CORRELATION_RANK,AVERAGE_RANK
2016-2017,OPP_PER100_2P,-0.13245609167121078,0.13245609167121078,-0.21821633101992316,0.21821633101992316,93,73,83.0
2016-2017,PACE,-0.16868855480007483,0.16868855480007483,-0.19319978938330157,0.19319978938330157,84,83,83.5
2016-2017,OPP_PER100_AST,-0.18075342410954678,0.18075342410954678,-0.15454964772630492,0.15454964772630492,82,87,84.5
2016-2017,OFFENSIVE_TOV%,-0.176590498056493,0.176590498056493,-0.1499609353618866,0.1499609353618866,83,90,86.5
2016-2017,%FGA_10-16,-0.16790662416470262,0.16790662416470262,-0.15204287050074997,0.15204287050074997,85,89,87.0
2016-2017,%ASTD_3P,-0.11578504561124804,0.11578504561124804,-0.18973796510367388,0.18973796510367388,95,84,89.5
2016-2017,%FGA_LAYUPS,-0.15934449409252485,0.15934449409252485,-0.1446093614020182,0.1446093614020182,88,92,90.0
2016-2017,FG%_10-16,0.15451462634781213,0.15451462634781213,0.14231550230204343,0.14231550230204343,89,93,91.0
2016-2017,OPP_PER100_FGA,0.16785882731120122,0.16785882731120122,0.11329180525968671,0.11329180525968671,86,99,92.5
2016-2017,OPP_%FGA_0-3,-0.07752112798465337,0.07752112798465337,-0.16051318740986875,0.16051318740986875,100,86,93.0
2016-2017,OPP_PER100_STL,-0.14475859447002623,0.14475859447002623,-0.1364856654181667,0.1364856654181667,91,95,93.0
2016-2017,OPP_PER100_FT%,-0.1432214388838196,0.1432214388838196,-0.13481515332977145,0.13481515332977145,92,97,94.5
2016-2017,OPP_FG%_16-3PT,-0.10882699872119937,0.10882699872119937,-0.13531910788341917,0.13531910788341917,96,96,96.0
2016-2017,OPP_PER100_2PA,0.1526970094708948,0.1526970094708948,0.09408105894723968,0.09408105894723968,90,103,96.5
2016-2017,HEAVE_ATTEMPTS,-0.042880928873739385,0.042880928873739385,-0.14625701610594657,0.14625701610594657,108,91,99.5
2016-2017,MP,-0.07196194187324724,0.07196194187324724,-0.10729368539439825,0.10729368539439825,102,101,101.5
2016-2017,LAYUPS_MADE,-0.07619436683762022,0.07619436683762022,-0.10098098981913332,0.10098098981913332,101,102,101.5
2016-2017,PER100_FGA,-0.036033913235550045,0.036033913235550045,-0.13974774753807867,0.13974774753807867,110,94,102.0
2016-2017,OFFENSIVE_ORB%,0.0989266305228152,0.0989266305228152,0.04459810683177123,0.04459810683177123,97,109,103.0
2016-2017,OPP_%ASTD_2P,0.03931741341119586,0.03931741341119586,0.10930187480877943,0.10930187480877943,109,100,104.5
2016-2017,OPP_AVERAGE_DISTANCE,-0.05274859051382931,0.05274859051382931,0.06870329949620453,0.06870329949620453,105,105,105.0
2016-2017,OPP_FGA_16-3PT,-0.06900217761694778,0.06900217761694778,-0.05644174623307407,0.05644174623307407,103,108,105.5
2016-2017,OPP_%FGA3P_CORNER,0.019572548600755052,0.019572548600755052,0.13149684734648057,0.13149684734648057,114,98,106.0
2016-2017,OPP_PER100_3PA,-0.056517079147794164,0.056517079147794164,0.025755406695347885,0.025755406695347885,104,112,108.0
2016-2017,OPP_%FGA_2P,0.09247959589066859,0.09247959589066859,-0.004459314238506672,0.004459314238506672,98,118,108.0
2016-2017,OPP_%FGA_3P,-0.09247959589066815,0.09247959589066815,0.004459314238506672,0.004459314238506672,99,117,108.0
2016-2017,OPP_%FGA_LAYUPS,-0.02478923532470297,0.02478923532470297,-0.08153027600532425,0.08153027600532425,113,104,108.5
2016-2017,%FGA_0-3,0.04589673950428822,0.04589673950428822,-0.030097021227197526,0.030097021227197526,107,111,109.0
2016-2017,FGA_16-3PT,-0.02710451881111092,0.02710451881111092,-0.06443709074642141,0.06443709074642141,112,107,109.5
2016-2017,PER100_ORB,-0.049921921030700804,0.049921921030700804,-0.021081996122630432,0.021081996122630432,106,113,109.5
2016-2017,PER100_2P,0.0029336127563745745,0.0029336127563745745,-0.06634707099361574,0.06634707099361574,118,106,112.0
2016-2017,PER100_FT%,0.030378712210179702,0.030378712210179702,-0.01929512687950902,0.01929512687950902,111,114,112.5
2016-2017,DEFENSIVE_DRB%,-0.017853574955893205,0.017853574955893205,-0.03516017609783928,0.03516017609783928,116,110,113.0
2016-2017,OPP_%ASTD_3P,0.008721578361931616,0.008721578361931616,-0.012603175360604159,0.012603175360604159,117,115,116.0
2016-2017,OPP_%FGA_10-16,0.019390300691548026,0.019390300691548026,0.004128083374311234,0.004128083374311234,115,119,117.0
2016-2017,FG%_3-10,0.0018532722404299988,0.0018532722404299988,-0.007360326715719479,0.007360326715719479,119,116,117.5
2015-2016,W,0.9999986737925205,0.9999986737925205,1.0,1.0,1,1,1.0
2015-2016,L,-0.9999986737925205,0.9999986737925205,-1.0,1.0,2,2,2.0
2015-2016,MOV,0.9795948190505374,0.9795948190505374,0.96142936862641,0.96142936862641,3,6,4.5
2015-2016,PW,0.9747712256761444,0.9747712256761444,0.9662991322341701,0.9662991322341701,8,3,5.5
2015-2016,ADJUSTED_NRTG,0.9776797276617586,0.9776797276617586,0.9623212326047277,0.9623212326047277,7,5,6.0
2015-2016,SRS,0.9789017523951006,0.9789017523951006,0.9605375046480924,0.9605375046480924,4,8,6.0
2015-2016,PL,-0.9747712256761444,0.9747712256761444,-0.9662991322341701,0.9662991322341701,9,4,6.5
2015-2016,NRTG,0.9784232382583383,0.9784232382583383,0.9609834366372512,0.9609834366372512,6,7,6.5
2015-2016,ADJUSTED_MOV,0.9788540408249504,0.9788540408249504,0.9605375046480924,0.9605375046480924,5,9,7.0
2015-2016,SOS,-0.8400603245000207,0.8400603245000207,-0.8817636436234403,0.8817636436234403,13,10,11.5
2015-2016,DRTG,-0.8150173642852186,0.8150173642852186,-0.8593109431090409,0.8593109431090409,14,11,12.5
2015-2016,OPP_PER100_PTS,-0.8129883706366889,0.8129883706366889,-0.8567306546567407,0.8567306546567407,15,12,13.5
2015-2016,ADJUSTED_DRTG,-0.8002108612346908,0.8002108612346908,-0.851713361650552,0.851713361650552,16,13,14.5
2015-2016,ORTG,0.8848453807021661,0.8848453807021661,0.7801580150333508,0.7801580150333508,10,20,15.0
2015-2016,PER100_PTS,0.8824707119628313,0.8824707119628313,0.7788075597443213,0.7788075597443213,11,21,16.0
2015-2016,OPP_PER100_FG%,-0.794423704005402,0.794423704005402,-0.824449227077158,0.824449227077158,18,15,16.5
2015-2016,ADJUSTED_ORTG,0.8772791870187866,0.8772791870187866,0.7636054631977433,0.7636054631977433,12,22,17.0
2015-2016,OPP_FG%,-0.7944237040054016,0.7944237040054016,-0.824449227077158,0.824449227077158,19,16,17.5
2015-2016,PLAYOFF_TEAM,0.7587810097261672,0.7587810097261672,0.8471673612156091,0.8471673612156091,22,14,18.0
2015-2016,OPP_PER100_2P%,-0.766112118958867,0.766112118958867,-0.7913419278711652,0.7913419278711652,20,17,18.5
2015-2016,OPP_FG%_2P,-0.7661121189588666,0.7661121189588666,-0.7913419278711652,0.7913419278711652,21,18,19.5
2015-2016,TS%,0.7950830542321556,0.7950830542321556,0.6757789100756846,0.6757789100756846,17,25,21.0
2015-2016,DEFENSIVE_eFG%,-0.7512236937166337,0.7512236937166337,-0.7884812550959243,0.7884812550959243,24,19,21.5
2015-2016,OFFENSIVE_EFG%,0.7563545912544772,0.7563545912544772,0.6790580961988648,0.6790580961988648,23,24,23.5
2015-2016,OPP_PER100_FG,-0.6881684885295616,0.6881684885295616,-0.7229669528061627,0.7229669528061627,26,23,24.5
2015-2016,FG%_2P,0.6636244387254038,0.6636244387254038,0.5717799414565155,0.5717799414565155,27,27,27.0
2015-2016,PER100_FG,0.7398131911296683,0.7398131911296683,0.5293198107951839,0.5293198107951839,25,30,27.5
2015-2016,PER100_2P%,0.6636244387254038,0.6636244387254038,0.5717799414565155,0.5717799414565155,28,28,28.0
2015-2016,PER100_DRB,0.6463663662760823,0.6463663662760823,0.6516461993735785,0.6516461993735785,32,26,29.0
2015-2016,OPP_PER100_AST,-0.5307933105418546,0.5307933105418546,-0.5568453921393003,0.5568453921393003,36,29,32.5
2015-2016,PER100_FG%,0.6527341504538591,0.6527341504538591,0.4696886552121547,0.4696886552121547,29,42,35.5
2015-2016,FG%,0.6527341504538591,0.6527341504538591,0.4696886552121547,0.4696886552121547,30,41,35.5
2015-2016,TOTAL_ATTENDANCE,0.5118125860881279,0.5118125860881279,0.5170581414296486,0.5170581414296486,41,32,36.5
2015-2016,ATTENDANCE/G,0.5122633371005804,0.5122633371005804,0.5170581414296486,0.5170581414296486,40,33,36.5
2015-2016,OPP_FG%_3P,-0.5135682988163588,0.5135682988163588,-0.5137882555945652,0.5137882555945652,39,34,36.5
2015-2016,OPP_PER100_3P%,-0.5135682988163589,0.5135682988163589,-0.5137882555945652,0.5137882555945652,38,35,36.5
2015-2016,FG%_16-3PT,0.6526981131052217,0.6526981131052217,0.466206408168631,0.466206408168631,31,46,38.5
2015-2016,FG%_3P,0.6422669043537109,0.6422669043537109,0.46893540263035327,0.46893540263035327,33,44,38.5
2015-2016,PER100_3P%,0.6422669043537109,0.6422669043537109,0.46893540263035327,0.46893540263035327,34,43,38.5
2015-2016,OPP_FG%_0-3,-0.4530052021798804,0.4530052021798804,-0.521531202778403,0.521531202778403,46,31,38.5
2015-2016,OPP_DUNKS_MADE,-0.478741191600389,0.478741191600389,-0.5127128971646062,0.5127128971646062,43,36,39.5
2015-2016,OPP_PER100_BLK,-0.551722231722432,0.551722231722432,-0.46811127390643925,0.46811127390643925,35,45,40.0
2015-2016,OPP_LAYUPS_MADE,-0.47515085337411567,0.47515085337411567,-0.4701761023799421,0.4701761023799421,44,40,42.0
2015-2016,FG%_10-16,0.5286921753329339,0.5286921753329339,0.4521532963434522,0.4521532963434522,37,48,42.5
2015-2016,OPP_%FGA_DUNKS,-0.45060926546435937,0.45060926546435937,-0.48665862801753795,0.48665862801753795,47,39,43.0
2015-2016,OPP_PER100_3P,-0.4443519505475046,0.4443519505475046,-0.4964816541431932,0.4964816541431932,50,37,43.5
2015-2016,OPP_%FGA_0-3,-0.41510076862541057,0.41510076862541057,-0.4905182243030242,0.4905182243030242,54,38,46.0
2015-2016,OPP_FG%_16-3PT,-0.4505372341827706,0.4505372341827706,-0.46402742030025446,0.46402742030025446,48,47,47.5
2015-2016,PER100_TRB,0.4582107869339049,0.4582107869339049,0.42768003701540397,0.42768003701540397,45,50,47.5
